created_time,from_id,from_name,message,post_name
2017-07-14T14:48:15+0000,c0b239c5baf2d3cb9e18,c7118aae372d0019cafd,The BBC wants the USA be invaded just like Europe has been.,c0b239c5baf2d3cb9e18_10154890600247217
2017-07-14T12:33:18+0000,082a9f86dfa206e9af66,a64f60dd17afac3f688b,Just ban those leftist suckers and that will be very fxxxxing enough.,082a9f86dfa206e9af66_10154890600247217
2017-07-14T12:36:22+0000,4f25359d6ecb62f66b4b,3b6fba5184c7577a2220,Trump advisers and his administration are delusional set of people..,4f25359d6ecb62f66b4b_10154890600247217
2017-07-14T13:58:11+0000,9ec85550f6a590c62fc6,ad41115bdc33a4942bec,Donald hated his grandfather. For he was a German immigrant named Drumpf.,9ec85550f6a590c62fc6_10154890600247217
2017-07-14T13:12:46+0000,0ac4b92393185c7a9c88,fcc63b3d547c3ccc092e,Too bad the Bastille in Paris was torn down at the start of the French Revolution ...,0ac4b92393185c7a9c88_10154890600247217
2017-07-14T13:47:34+0000,df080ce7e0d446fadc29,68eee99055021a77336e,"Grandparents are close family members, just do your DNA on ancestry, it says so.",df080ce7e0d446fadc29_10154890600247217
2017-07-14T13:01:03+0000,60305d009a8ced5b3b83,3eef4a1eb361ae4dd350,"Judges, a danger all over the world, never a good decision...",60305d009a8ced5b3b83_10154890600247217
2017-07-14T14:23:23+0000,3804dc3dc715fd5c36b0,5a640483cc4f13ae3056,Judges aren't supposed to redefine a term based on their personal feelings. That just bad jurisprudence.,3804dc3dc715fd5c36b0_10154890600247217
2017-07-14T12:12:11+0000,f720143a4b0d7a39b7af,fc492e6f1e7dbbe3fb17,Wonder if Trump's grandparents r still alive today...,f720143a4b0d7a39b7af_10154890600247217
2017-07-14T12:26:45+0000,4855aa819d103b8f7bfa,b2bc15d47ac32380c716,ทรั้มป์..ระวังซิพสมอแม้ว..ไอ้หมากินความคุึดนะ..มันจะยุยงให้ซาวบ้านเผาประเทศ.นะทรั้มป์..,4855aa819d103b8f7bfa_10154890600247217
2017-07-14T12:23:16+0000,acbe8e0348e00ddab6d5,409fcec8b4d836e59a67,W/O Grandparents there would be NO Parents. A jackassed ban...,acbe8e0348e00ddab6d5_10154890600247217
2017-07-14T12:25:33+0000,927877808076230bae29,173a8cea60c5c842327d,"Meanwhile Yet ANOTHER RUSSIAN they forgot to mention...so MORE lies from Kushner and Trump....Just how long is the GOP going to look the other way while treasonous traorors sit in the White House and dismantle our government?????
Conspiring with a hostile enemy state engaged in a cyberwar against the United States with the goal of undermining the votes of American citizens to halt the transfer of power and overthrow that legitimate government Americans voted for and instead install an illegitimate Russian puppet government in power IS THE EXACT DEFINITION OF TREASON. Period. #LockEntireTrumpAdministrationUp #Treason",927877808076230bae29_10154890600247217
2017-07-14T13:24:49+0000,f9357a334aa5f5938690,b3ac996bf1bfea0690a0,hahahaha what he's looking up I think his pigeon has lost...,f9357a334aa5f5938690_10154890600247217
2017-07-14T12:46:01+0000,cc509bac129c1c094e26,c22b280645d503035730,I'd like to send a passing comment  that he's in a really bad shape. Looking like an orange pile of crap...,cc509bac129c1c094e26_10154890600247217
2017-07-14T14:51:41+0000,840765a85c1e70452389,0c2430887473f2cc560f,Better dont bring them in all else no longer america  because they want everything  but god is watching them they read the book to much .,840765a85c1e70452389_10154890600247217
2017-07-14T13:41:54+0000,144d75ceb7ffd3bc55f1,77053c38bbf6796e7d6e,"If even the judge don't unite behind trump, how to make america great again ??",144d75ceb7ffd3bc55f1_10154890600247217
2017-07-14T12:10:18+0000,bc5873e97b51e73d24bb,0898e3f22efb0434e23d,A stupid ban. My granparents are almost like part of our family.,bc5873e97b51e73d24bb_10154890600247217
2017-07-14T12:10:55+0000,eda42488c91898f52c2d,2a15eb455a2240c40aa2,Trumpkins are lacking many brain cells.,eda42488c91898f52c2d_10154890600247217
2017-07-14T12:17:26+0000,57359e3a1c8952bc5543,4a8c7bbcadaf7fd097e8,Well done that Judge.,57359e3a1c8952bc5543_10154890600247217
2017-07-14T14:41:03+0000,c27a20b45e8c42310000,14daaf8eaed5a150bce1,"America is the last safe country for westerners thanks to tolerant liberals.

Let that sink in.",c27a20b45e8c42310000_10154890600247217
2017-07-14T12:23:48+0000,ad17ec43313b456b94d4,a9de8fc4dfffd05c27a2,Judge cannot overrule SCOTUS.,ad17ec43313b456b94d4_10154890600247217
2017-07-14T12:18:03+0000,5db303b8ca091b5102cd,5b59fbc3fa828c81fbf9,Somebody should sack that Judge.,5db303b8ca091b5102cd_10154890600247217
2017-07-14T13:40:59+0000,fa2d736d7ad1677caee1,0f63d23dfd6499d53773,"It baffles and terrified me...

The liberal west continue to fight so vigorously for our extinction.",fa2d736d7ad1677caee1_10154890600247217
2017-07-14T13:41:43+0000,5802934052face706531,d67e706791633d2b1b5e,Whether one is a distant relative or a close relative should be depended on mental distance between the two.😁,5802934052face706531_10154890600247217
2017-07-14T12:33:15+0000,c55fe38b861b41d1d7ea,73da1ba2897dc92fb38e,Judges in Hawaii = obama's school chums,c55fe38b861b41d1d7ea_10154890600247217
2017-07-14T12:16:39+0000,56e837db206c49255738,6ae4135351b2987b15ef,How many refugees has Hawaii taken in? Zero,56e837db206c49255738_10154890600247217
2017-07-14T12:30:17+0000,d98ff8fb0d26ca9a33fb,d58a4ededc3e96e580dc,😝,d98ff8fb0d26ca9a33fb_10154890600247217
2017-07-14T12:48:43+0000,e1ffa8f4b48b003ead9a,a1ddc8fd4883fe430c20,Some judge in Hawaii? Lol,e1ffa8f4b48b003ead9a_10154890600247217
2017-07-14T12:08:53+0000,545a6f2fd8e5c1668df8,9cf08846b8c9a6264ea0,Hawaii,545a6f2fd8e5c1668df8_10154890600247217
2017-07-14T13:18:57+0000,8bce10f1e4c6466b62a8,2bae465012d282cfbc72,I'm glad check and balance still works.,8bce10f1e4c6466b62a8_10154890600247217
2017-07-14T14:19:15+0000,5e73a74a67d165fefc92,6bf48fd5f2f0429f98ca,It means tourist visa can be apply..,5e73a74a67d165fefc92_10154890600247217
2017-07-14T12:20:44+0000,fb9440b4a36f963ebe8e,8c03f041e4fda55b4b81,He has grandchildren ? Does he not consider them close family ?,fb9440b4a36f963ebe8e_10154890600247217
2017-07-14T12:26:18+0000,b1a75c219dca774c7848,40b4aa98f8c68f758dbb,Obama college buddy wants refugees?  lets send them there,b1a75c219dca774c7848_10154890600247217
2017-07-14T12:42:29+0000,39b411f4fee2975260f4,525d180564d7191f4255,It shows how weak an American President is.,39b411f4fee2975260f4_10154890600247217
2017-07-14T12:35:42+0000,e008676050831561d82e,0f482c5abf0a6cf31e9b,,e008676050831561d82e_10154890600247217
2017-07-14T13:21:56+0000,07b088dfe62c93f6c420,407305dc88733afda5ce,Justified ...,07b088dfe62c93f6c420_10154890600247217
2017-07-14T12:27:21+0000,1f2075ba9e5b541aef2f,0d7f5c316c3236176aab,Go judges! :),1f2075ba9e5b541aef2f_10154890600247217
2017-07-14T12:52:57+0000,98c439d679febaf6a393,8b838303263f3e43f7a0,"i don't understand? hundreds of kids are fighting cancer, what made this boy so special? because he was a football fan and a player took a liking to him? am i missing something? dont mean to sound rude, im just curious?",98c439d679febaf6a393_10154890480662217
2017-07-14T11:21:43+0000,16d905bb694f03ba2a9c,012f177d24c2e9ac5567,"Football is placed falsely on higher level above other sports and games. There is nothing special about it. It is a sport that encourages wasting time and getting away from useful , more sane and liberating activities. Commercialization of the Sport and its forced advertising value is what is making it appear something fine.",16d905bb694f03ba2a9c_10154890480662217
2017-07-14T12:05:32+0000,641c0c07925f6f356371,976870aea00cd2e7f96e,Heartbreaking. No parent should ever have to attend the funeral of their child. But please stop releasing balloons when someone dies. It serves no purpose and kills innocent wildlife,641c0c07925f6f356371_10154890480662217
2017-07-14T12:24:48+0000,a63370a7b47e44404adc,d5f7c375591db64edd45,Opened the world's eyes to childhood cancer?! What utter nonsense. If the world claims it didn't know then it willfully chose to pretend to not see. This passing is incredibly sad but can we not fill it with hyperbole?,a63370a7b47e44404adc_10154890480662217
2017-07-14T11:26:25+0000,352a7f3e4b53c89d3d08,cfebfaa2971dc0ca574d,Heartbreaking...will forever be remembered for that beautiful beaming smile..his spirit his fight for life..im in tears every time i see this little sweethearts pictures..God bless you Bradley an inspiration to all of us..beautiful boy...thinking of all the family my heart goes out to you on losing this little treasure..❤❤❤❤❤😥😥😥,352a7f3e4b53c89d3d08_10154890480662217
2017-07-14T11:46:23+0000,8a575acba236ac3c8484,b3ca026d3bc8367de4dc,"Rest in peace sweet boy. You will be missed but never forgotten due to your bravery and courage, and of course that super smile. Sleep tight little super star xx 💙💔
#onlyonebradleylowery
#cancerhasnocolours",8a575acba236ac3c8484_10154890480662217
2017-07-14T11:48:55+0000,95982cff585fe28043d7,e92ae42568c088eee74e,"I feel doubly honoured to witness this, though in far away Nigeria, I echo the sounds of unity with everyone who took time to celebrate this wonderful kid. Rest on Bradley!",95982cff585fe28043d7_10154890480662217
2017-07-14T11:34:31+0000,ad18f94dbdd03a1c3e2e,43c7f6f89818cde0b3d6,"Bus drivers in Workington Cumbria are wearing their football tops for Bradley.
Thinking of all little ones lost too soon 💙",ad18f94dbdd03a1c3e2e_10154890480662217
2017-07-14T11:19:11+0000,e7842a6e91a1e88db7a6,e8ab9fc5b788fab6c526,Bradley Lowery Will always live in our nations hearts.God Bless. The Pride Of Britain xxx,e7842a6e91a1e88db7a6_10154890480662217
2017-07-14T11:34:28+0000,7acb97c3eedd55d95b32,ef749695453127f4f90b,How lovely to see all the people there to pay tribute to such a special boy.  Living near London I couldn't line the street  but would wear my Spurs shirt.  So good to see supporters of different teams paying their respects.  Sending love and sympathy to Bradley's wonderful parents.,7acb97c3eedd55d95b32_10154890480662217
2017-07-14T12:02:44+0000,9d1aef985a9df2f0f765,855b0d380556ec6725c7,R.I.P. Beautiful Bradley you brought love to us all with your Beautiful Smile & courage such a little fighter god bless you we will miss your your Beautiful smile always in our Hearts  ♥️ sleep 😴 tight Beautiful Angel 😇 xx💙💙💙💙💙💙,9d1aef985a9df2f0f765_10154890480662217
2017-07-14T11:37:52+0000,c01a36f2b2aef3f2c08b,841fcee0e4252a44da7c,"I love that fact all these people have come to say bye to this little boy no one can say they ain't cried at this 😭

And by the way Anthony ur a muppet",c01a36f2b2aef3f2c08b_10154890480662217
2017-07-14T13:29:03+0000,fa5f84710f37fedfc511,5d051efe379f7b384f45,Truly a lovely tribute for Bradley but please don't forget the children who are still fighting this illness that shows no mercy.,fa5f84710f37fedfc511_10154890480662217
2017-07-14T12:06:03+0000,33c5a31d8a355884848e,1520291e3c9d5d14e5be,"Nearly all workers around here are wearing football tops. Walked into Tescos at about 11.15 and their workers where standing in a half circle clapping for a min, I'm guessing it was for this brave little guy. Rip little guy. ❤",33c5a31d8a355884848e_10154890480662217
2017-07-14T12:22:24+0000,128e2778b6aa2c26e6c6,844ba0485948efc065ab,I bet all the other little children dying of cancer feel really great that one child gets this amount of publicity.,128e2778b6aa2c26e6c6_10154890480662217
2017-07-14T12:10:48+0000,71213a8e89dc2b2df8bd,abb5f979d4509e28f961,"good name is better than silver and gold; the crowds we are seeing today is a testament that the little angel we knew as Bradley, had penetrated the hearts of many with his unblemished smiles and determination to fight on till the end. RIP",71213a8e89dc2b2df8bd_10154890480662217
2017-07-14T13:54:35+0000,79602056dc4f13acacc9,76428973b505840f23b6,Goodbye Angel Bradley. You lived only for 6 years but left an example for millions how to live life despite miseries.enjoy a peaceful life in heaven now.,79602056dc4f13acacc9_10154890480662217
2017-07-14T12:04:22+0000,a4b45bd5badb206e95ca,ed52b05d839185f272d5,"WE cant let our NHS be privatised or this will happen a 1000 fold as the Americans own everything and the British Ruling Elites are happy to make it happen as they will also profit form having so much child death, child murder and exploitation on our shores.",a4b45bd5badb206e95ca_10154890480662217
2017-07-14T12:49:33+0000,ac328665f11818e74801,29ce361e649cd1b2838a,"Its nice to see people from all walks of life, football fan or otherwise gather to attend bradley's final sendoff. Bradley is a strong kid with a big heart. Blessed are the parents who's lucky enough to parent this kid for 6 years. Rest in heaven bradley, just look down and see how popular u have become.",ac328665f11818e74801_10154890480662217
2017-07-14T11:19:12+0000,d56c31d60933d2592c28,c34ff63e0aff50113616,"So sad, rest in peace, little one, you made the most of your short life and touched so many with your smile",d56c31d60933d2592c28_10154890480662217
2017-07-14T11:19:02+0000,464f3f36f896de054083,f4fb95879ad78e7e65ae,Such a tiny coffin :( he's probably doing his big smiles down at us whilst we are all crying for him. Such a beautiful little angel :(,464f3f36f896de054083_10154890480662217
2017-07-14T11:59:50+0000,fe077879772365846076,e8f7b6036600ae076df0,"Awwwwww sad and really heart breaking,rest in peace little one and heaven'",fe077879772365846076_10154890480662217
2017-07-14T11:24:50+0000,5bc4b59db3b48b42a787,af45983c96b6460c901e,Rest in peace little man from all of the Newcastle United fans!,5bc4b59db3b48b42a787_10154890480662217
2017-07-14T12:33:47+0000,65b03df68aa221f5706a,b5f6a8fe7c622937963b,"I'm sure there's loads of fans for teams, actors, etc young and old who die from different things.",65b03df68aa221f5706a_10154890480662217
2017-07-14T11:18:27+0000,92ae4c6f03013cb97d12,b4cca7d565fd7a8744ee,"Amazing to see how we show love for this wonderful soul.
R.I.P Lowery",92ae4c6f03013cb97d12_10154890480662217
2017-07-14T13:11:51+0000,9ab280b71b7dadf0b802,b66588e3c99456fe8f17,Hats off to Sunderland FC and all the people who attended his funeral... you are off to a better place now kiddo where u can play football all day!!!😇,9ab280b71b7dadf0b802_10154890480662217
2017-07-14T11:33:25+0000,db50826b4cc10e50fd01,c5c6522dc657a1ad5522,The crowd signified he brought great joy to many and earned respect in his brave fight against cancer. RIP,db50826b4cc10e50fd01_10154890480662217
2017-07-14T11:25:45+0000,889fa9683ac8bd94c38c,9af1e39ef28158b5ab53,"You'll be the brightest star in the sky now Bradley , sleep tight little man 😘💙",889fa9683ac8bd94c38c_10154890480662217
2017-07-14T11:49:56+0000,239e5abf88e12a37d2d3,367c8613bdc2633e8292,A star who will always shine bright 💙 god bless superman x,239e5abf88e12a37d2d3_10154890480662217
2017-07-14T12:41:06+0000,2553a152267e5528b200,6562a8c1b2b8e1b8ee9b,"Rest In Peace young Bradley , will miss your smile  god bless you xxxx",2553a152267e5528b200_10154890480662217
2017-07-14T11:26:27+0000,5c682ef9f4b527c655bb,f9b768c1058f4c239dc3,Bless you little man - you bought so much awareness to people. May you R.I.P forever with the Angels ❤️,5c682ef9f4b527c655bb_10154890480662217
2017-07-14T12:05:18+0000,0f2600ff3a760b0fb2a1,873414c4bff7adba3d74,A life well lived even if it was too short. RIP little dude. In all our hearts as you made us all smile. Hero,0f2600ff3a760b0fb2a1_10154890480662217
2017-07-14T11:33:09+0000,f783348591921e5fb82a,7844cd22b15eb1a71f48,Rest in Peace wee man. Heartfelt sympathy to your family and friends.,f783348591921e5fb82a_10154890480662217
2017-07-14T11:43:16+0000,83ffeb53c6e38ae8b78a,fb92363f485034bb64fd,RIP Bradley... Keep smiling and playing football with the angels 😇 😇 😇 😇 xx,83ffeb53c6e38ae8b78a_10154890480662217
2017-07-14T11:26:57+0000,77935015b298b6304db2,79e21a648499baab88ea,"Fly high little dude, always be close to your family & shine brightly in the night sky God bless xx",77935015b298b6304db2_10154890480662217
2017-07-14T12:17:29+0000,731cd5285b1101a332d0,d868c453b1e96e690144,Bradley will always be in my heart specail little man xx,731cd5285b1101a332d0_10154890480662217
2017-07-14T11:46:51+0000,d14c945bd1614f4a73ae,ce64035cb12180b084fe,"R.I.P Bradley Lowery, you fought the good battle and finished the race and you kept your faith",d14c945bd1614f4a73ae_10154890480662217
2017-07-14T12:49:00+0000,375cfb1e5e393fd4f831,bc5d9fda672553098131,What a beautiful send off for a very brave little boy. Condolences to the Family.,375cfb1e5e393fd4f831_10154890480662217
2017-07-14T13:36:25+0000,86db012b2d71ba1605c3,c167ae479e845da03cfe,RIP Bradley what a send off  the angels will look after you now.,86db012b2d71ba1605c3_10154890480662217
2017-07-14T12:01:11+0000,f4a5dc03e4bdc8169a73,77ea87cd03d3befb1b76,"Its not a matter of how long but how well, Sleep on in peace OUR LOVABLE BOY.",f4a5dc03e4bdc8169a73_10154890480662217
2017-07-14T11:48:33+0000,79f5cadf9da99cd9fb04,b98a67a73d7d7028cbdc,"Now you know, little chap, that underneath are the everlasting arms. RIP Bradley. My sympathy to his family.",79f5cadf9da99cd9fb04_10154890480662217
2017-07-14T11:27:20+0000,1b8e59ff5f12c67f7b23,13c1e1cf5e227baf07b4,Bradley Lowery you are an angel you are free and can fly were your favourite team Sanderland go. Play you are in a good place now,1b8e59ff5f12c67f7b23_10154890480662217
2017-07-14T13:09:25+0000,bb8044dd1bec939b7f41,0536ac326941b7aa9b4c,Fly high Bradley R.I.P thinking of all your family and friends at this sad time xxx💙,bb8044dd1bec939b7f41_10154890480662217
2017-07-14T12:35:04+0000,a385bbba4c636007f740,cc7d1f239f6355228a4a,Rest In Peace Bradley Such A Brave Little One Love And   Thoughts To All Your Family Xxxxxx,a385bbba4c636007f740_10154890480662217
2017-07-14T13:18:45+0000,363cad276b426c01c358,fb134666cb9511086234,RIP little man sleep tight thoughts are with your family and friends and to each and every other family going thru similar circumstances 💙💙,363cad276b426c01c358_10154890480662217
2017-07-14T12:11:32+0000,5f212a1c63f4b015578c,972bcdf8ec76f75176b3,"Sending love and prayers for all the family. Bradley you will never be forgotten sweetheart, sleep well in the arms of the angels. <3 <3 <3",5f212a1c63f4b015578c_10154890480662217
2017-07-14T11:22:54+0000,e6e809ab9f1379f7dcac,a6cef25e0e2e5577ce64,Rest in peace little fella. See you on the other side.  #BradleyLowery #ynwa,e6e809ab9f1379f7dcac_10154890480662217
2017-07-14T11:45:30+0000,fddac6af4fad587c1e61,3cfbdd249823f40aa468,"little bradley has touched so many hearts across the country, he has got a massive send off, R.I.P little man xx",fddac6af4fad587c1e61_10154890480662217
2017-07-14T11:27:11+0000,3e5e7213b0348cfaa2cc,d18c128f67ced7983dae,such a. beautiful lil boy he melts my heart. rest in peace sweet angel xx ❤️,3e5e7213b0348cfaa2cc_10154890480662217
2017-07-14T13:28:13+0000,2b4b997f6050b8fddafe,9e4c18fb3cc3bc3b2286,"Absolutely heartbreaking!! 😢
R.I.P Bradley 💙💙
My thoughts and love to his family and friends x x",2b4b997f6050b8fddafe_10154890480662217
2017-07-14T13:30:39+0000,8ee8b72b736233be5519,b4cab085b9d6a4700844,Some of the comments on here make my blood boil😡. RIP to a little boy that i have never met. Fly high with the angels Bradley 😘😘,8ee8b72b736233be5519_10154890480662217
2017-07-14T15:00:54+0000,2bbc60e7c58c52a9226d,fcfb50df8a0e089635de,He's go more respect from fans that Theresa may...bless him xx,2bbc60e7c58c52a9226d_10154890480662217
2017-07-14T12:39:30+0000,f602c5ecc010cdd45310,85ae2cf0d3604b2f8740,Proud to be british as on days like today we unite. Thoughts with his family. X,f602c5ecc010cdd45310_10154890480662217
2017-07-14T11:56:46+0000,3c1e13fa585fd9b8ec13,7561414e634bce3c90cf,"Life wonderfully lived although a short time.
RIP little one.
My condolences to the family.",3c1e13fa585fd9b8ec13_10154890480662217
2017-07-14T12:40:57+0000,7ae4998aa52b92edbf2b,ad9805d63e60a7779931,"God bless you little lad, lots of love to your parents and to your best football mate Jermaine Defoe  what a nice man xxxxx",7ae4998aa52b92edbf2b_10154890480662217
2017-07-14T12:59:05+0000,0c011fff8d3cad560f8b,6fe35fabd2147331c8a3,"Hope Sunderland get promoted for you little man, always in our hearts 💕",0c011fff8d3cad560f8b_10154890480662217
2017-07-14T14:49:01+0000,249d63d0881b00df03dc,e5b5a1ca522b9f028fc6,"How can one forget his beautiful smile,R. I.P little man. Xxx",249d63d0881b00df03dc_10154890480662217
2017-07-14T11:53:29+0000,450aee3b664311f4043a,36bab89f43bc4d6b1ea4,"RIP brave little man, your fight touched so many hearts you will never be forgotten. Fly high & free x 💙😢",450aee3b664311f4043a_10154890480662217
2017-07-14T14:15:10+0000,fa5ba05a94f64495d57b,0f9fcd3eb48ce72c9e18,"Rest in peace little Bradley, your friend Jermain is at our club Bournemouth now, we'll look after him for you xxxx",fa5ba05a94f64495d57b_10154890480662217
2017-07-14T13:05:06+0000,0e991b24fa0054727bed,9f1a2aa80d4b59988302,Such a brave boy who fought as hard as any could! Rest in peace angel and all those that have been lost too soon to this cruel disease! 😔💙,0e991b24fa0054727bed_10154890480662217
2017-07-14T12:30:05+0000,c26565293e62f8a9d86e,5ba50b635787f148f9c6,"Goodnight , god bless, little one, simply the best 💙 xx",c26565293e62f8a9d86e_10154890480662217
2017-07-14T11:28:19+0000,41382fad0203fb3cf3a3,5d7400cc694f97db7cfe,R.I.P little man you all ways had a smile on your face so sad x x,41382fad0203fb3cf3a3_10154890480662217
2017-07-14T13:04:53+0000,c6e9a97b699daf5ba21f,ab1e9dcabe230701eacd,RIP in peace sweet PRINCE heaven arms awaits you condolences to the Lowery family,c6e9a97b699daf5ba21f_10154890480662217
2017-07-14T11:54:00+0000,ff7eb4d25b5ccca127e7,1c82f389e405fc6720b7,"Though far away in Zambia, you touch my heart. Rest in peace little fella😢",ff7eb4d25b5ccca127e7_10154890480662217
2017-07-14T11:36:28+0000,e60bcbb31e9ec4e2205a,56e72f218160eb4ed530,RIP little hero. ....u n ur smile will be alwayz remembered.....,e60bcbb31e9ec4e2205a_10154890480662217
2017-07-14T12:13:59+0000,846d0ccf19425e02190a,4143a2f0c70c4c4eb48c,Rest in peace little angel will always remember that big smile,846d0ccf19425e02190a_10154890480662217
2017-07-14T13:18:37+0000,28822fbc489b8b41655b,3dd3f392ec69b425b16a,"So sad,  I feel very bad for the loss of the Life of a young Man! May his soul rest in peace!",28822fbc489b8b41655b_10154890480662217
2017-07-14T12:19:22+0000,e24d114d630013d593d9,de071a3a5d76ebc93fe6,He fought a good fight n United football fans through his broad smile n his brave nature.He faced cancer like a patriotic soldier.May he RIP,e24d114d630013d593d9_10154890480662217
2017-07-14T11:23:41+0000,fd1c861cab39172d10f9,577f56eaf2ebf1218884,"rest in peace wee sweet man. Your smile, courage and strength lit up the entire country. My heart & soul goes out to the family xx",fd1c861cab39172d10f9_10154890480662217
2017-07-14T11:20:25+0000,f2a238e9f1dd99925bfb,aaa47e37008c137bf47f,So sad RIP,f2a238e9f1dd99925bfb_10154890480662217
2017-07-14T12:50:54+0000,e28625aeafaa5243d3a2,b91ab3624bc8df54a5f9,"He had a strong spirit, watched Defoe video recently, i was moved to tears...
Rip Bradley lowery.",e28625aeafaa5243d3a2_10154890480662217
2017-07-14T11:55:18+0000,d2bc18a91f622cc321c3,08787095f18ace1723c5,"The world of football will miss u love,aless u are no longer in pain ;(:*",d2bc18a91f622cc321c3_10154890480662217
2017-07-14T11:20:39+0000,95de8b7153b09bd98ec7,3de8d745640c054ee935,R.I.P. little dude :'(,95de8b7153b09bd98ec7_10154890480662217
2017-07-14T11:26:12+0000,bf1035d9368f5c0b62ee,6bc04cf27dbbab5da005,Sleep tight little soldier xx,bf1035d9368f5c0b62ee_10154890480662217
2017-07-14T11:29:48+0000,2eb216692f4964f68f36,5b6905a203ae59c78f50,"Well done Jermaine Defoe, praying for the family",2eb216692f4964f68f36_10154890480662217
2017-07-14T11:35:36+0000,e9d5fb0c65d8eefb6333,420f3bbe8430d469af7d,"RİP Bradley, fly high with the angels xx",e9d5fb0c65d8eefb6333_10154890480662217
2017-07-14T11:21:31+0000,3a73ad0cc25b96798231,f08bc4a9b79722a53deb,RIP little man,3a73ad0cc25b96798231_10154890480662217
2017-07-14T14:49:53+0000,9762a6a1125d71af748c,145294e79ef8dfc89356,"A sad day, saying goodbye to courageous Bradley.",9762a6a1125d71af748c_10154890480662217
2017-07-14T13:25:03+0000,1c44fbc85ca6bcca3dab,028bce563c3965e54c9c,Such an inspiration. Shine bright little star ⭐️,1c44fbc85ca6bcca3dab_10154890480662217
2017-07-14T12:54:00+0000,60ec818ce8318a087083,3ad360761921ca4826a8,Goodnight Godbless Bradley. In the arms of the Angels.xx,60ec818ce8318a087083_10154890480662217
2017-07-14T11:30:33+0000,20aea79f5478bb5abc21,84a2d932c0ca58580246,Rip little man 💜,20aea79f5478bb5abc21_10154890480662217
2017-07-14T11:38:21+0000,0dca5e0b9a7b898e3826,377245fb7165b8bbcd1f,R.i.p little man xx,0dca5e0b9a7b898e3826_10154890480662217
2017-07-14T14:23:25+0000,5772902ae55d8fb0ecc9,a37454df9a390f2b41d9,Wee man ....with a big heart....RIP,5772902ae55d8fb0ecc9_10154890480662217
2017-07-14T13:12:26+0000,695724a39b53769f0764,a57c9e186cb00dc47284,Heartbreaking... R.I.P little angel :-(,695724a39b53769f0764_10154890480662217
2017-07-14T12:19:17+0000,c9e9a688704b22fb5ef4,c9e82d1b0cb7cf39a263,What a fitting tribute to a wonderful little boy. RIP,c9e9a688704b22fb5ef4_10154890480662217
2017-07-14T12:02:42+0000,3da629599cbf357c1b9f,00bda417a99ffb696422,"RIP brave little man, sleep tight  ❤️",3da629599cbf357c1b9f_10154890480662217
2017-07-14T14:44:29+0000,c119316b7bb2aabe54f0,5f06f41d3aa0c482dec5,RIP Bradley,c119316b7bb2aabe54f0_10154890480662217
2017-07-14T14:37:33+0000,f80c136d78b15cada609,c03bbf92e09357f4424f,RIP little one.,f80c136d78b15cada609_10154890480662217
2017-07-14T11:28:33+0000,49e523266d559b83b48e,660a181fdd071fb90cbe,RIP Bradley x,49e523266d559b83b48e_10154890480662217
2017-07-14T12:04:30+0000,48cf209b31d61392a060,d1377c6aa511e1888aa1,rest in peace bradley,48cf209b31d61392a060_10154890480662217
2017-07-14T12:36:19+0000,e0e355b2f2ddedcf21d9,869c45d53bdcc83930de,Fly high sweet boy....😇,e0e355b2f2ddedcf21d9_10154890480662217
2017-07-14T11:52:32+0000,e55c04332cd6e559f614,fc3b61fd06f8c8b63e07,❤️❤️,e55c04332cd6e559f614_10154890480662217
2017-07-14T11:19:54+0000,df5f3add205325380ad5,4c01cbb0486f7b039890,Look at all those people 😭💙,df5f3add205325380ad5_10154890480662217
2017-07-14T12:55:03+0000,9a6aba7116037291f51c,d6a68ae3536e416a316d,💔,9a6aba7116037291f51c_10154890480662217
2017-07-14T11:29:30+0000,68b1a1c9e65918960002,9ca1084fc198422816d3,RIP little lad xx,68b1a1c9e65918960002_10154890480662217
2017-07-14T12:48:57+0000,96c1c26a650f72788b2a,d6b9ea16052cc11cda48,"Sleep in peace ,you were such a brave little boy.xx",96c1c26a650f72788b2a_10154890480662217
2017-07-14T11:37:36+0000,80c0fb3323a4b785e2b3,1448e7f847156110d518,R.I.P little man😥,80c0fb3323a4b785e2b3_10154890480662217
2017-07-14T14:52:28+0000,ebc821c9fc0ee8c6c2d8,03e4bb25a5fe4e6467b4,RIP,ebc821c9fc0ee8c6c2d8_10154890480662217
2017-07-14T11:27:04+0000,956f5c540fec7100002a,a4a5f6290abca006e92f,Rip little boy,956f5c540fec7100002a_10154890480662217
2017-07-14T11:22:18+0000,5d8c01e9b6dff20fbf83,ca4fead3e202f0048f13,We salute you,5d8c01e9b6dff20fbf83_10154890480662217
2017-07-14T10:35:54+0000,a07fd040804dfdf86046,5f619426367663bf03be,Its easy to tell drug dealers as they all hang around the house in balaclavas,a07fd040804dfdf86046_10154890399087217
2017-07-14T10:36:13+0000,c2ac13ff30197f65fc45,c0ac05a2c0e1cde2dd90,"Are they really? Or is this one of those things that the internet had made up to mock idiot journalists again? Seriously, 4chan has made up some pretty crazy stuff to troll thr media and you guys have lapped it up and reported it as something serious. I just can't take the media seriously anymore.",c2ac13ff30197f65fc45_10154890399087217
2017-07-14T10:33:52+0000,ce6bf3b8e6e8b14b6c02,cd8d6d53865038e34004,This post was obviously made by suburban mothers who have never used either of those social media,ce6bf3b8e6e8b14b6c02_10154890399087217
